1.500000000000000000e+02	2.103750000000000000e+02	3.366000000000000000e+03
1.510000000000000000e+02	2.133120000000000118e+02	3.413000000000000000e+03
1.520000000000000000e+02	2.205000000000000000e+02	3.528000000000000000e+03
1.530000000000000000e+02	2.293750000000000000e+02	3.670000000000000000e+03
1.540000000000000000e+02	2.140000000000000000e+02	3.424000000000000000e+03
1.550000000000000000e+02	2.106870000000000118e+02	3.371000000000000000e+03
1.560000000000000000e+02	2.189370000000000118e+02	3.503000000000000000e+03
1.570000000000000000e+02	2.179370000000000118e+02	3.487000000000000000e+03
1.580000000000000000e+02	2.267500000000000000e+02	3.628000000000000000e+03
1.590000000000000000e+02	2.079370000000000118e+02	3.327000000000000000e+03
1.600000000000000000e+02	2.185620000000000118e+02	3.497000000000000000e+03
1.610000000000000000e+02	2.309370000000000118e+02	3.695000000000000000e+03
1.620000000000000000e+02	2.263750000000000000e+02	3.622000000000000000e+03
1.630000000000000000e+02	2.285620000000000118e+02	3.657000000000000000e+03
1.640000000000000000e+02	2.348120000000000118e+02	3.757000000000000000e+03
1.650000000000000000e+02	2.060000000000000000e+02	3.296000000000000000e+03
1.660000000000000000e+02	2.141870000000000118e+02	3.427000000000000000e+03
1.670000000000000000e+02	2.231250000000000000e+02	3.570000000000000000e+03
1.680000000000000000e+02	2.025000000000000000e+02	3.240000000000000000e+03
1.690000000000000000e+02	2.106870000000000118e+02	3.371000000000000000e+03
1.700000000000000000e+02	1.962500000000000000e+02	3.140000000000000000e+03
1.710000000000000000e+02	1.775620000000000118e+02	2.841000000000000000e+03
1.720000000000000000e+02	1.545620000000000118e+02	2.473000000000000000e+03
1.730000000000000000e+02	1.631870000000000118e+02	2.611000000000000000e+03
1.740000000000000000e+02	1.768750000000000000e+02	2.830000000000000000e+03
1.750000000000000000e+02	1.783120000000000118e+02	2.853000000000000000e+03
1.760000000000000000e+02	1.888120000000000118e+02	3.021000000000000000e+03
1.770000000000000000e+02	1.967500000000000000e+02	3.148000000000000000e+03
1.780000000000000000e+02	1.808750000000000000e+02	2.894000000000000000e+03
1.790000000000000000e+02	1.471250000000000000e+02	2.354000000000000000e+03
1.800000000000000000e+02	1.451870000000000118e+02	2.323000000000000000e+03
