90	4216.86	65656
91	4220.83	66507
92	4224.75	67090
93	4228.72	67706
94	4232.69	68267
95	4236.66	68228
96	4240.59	66327
97	4244.54	67020
98	4248.6	69472
99	4252.68	69876
100	4256.72	70329
101	4260.78	71521
102	4264.87	73320
103	4268.98	75113
104	4273.09	75658
105	4277.23	77568
106	4281.38	80653
107	4285.51	83161
108	4289.62	85065
109	4293.78	87960
110	4297.95	89864
111	4302.12	92187
112	4306.28	94397
113	4310.35	92831
114	4314.52	94041
115	4318.65	92052
116	4322.73	89429
117	4326.88	86888
118	4331.04	86029
119	4335.17	86912
120	4339.41	86341
121	4343.59	85057
122	4347.62	81624
123	4351.76	79988
124	4355.87	80690
125	4359.99	82261
126	4364.19	82612
127	4368.49	86828
128	4372.63	87336
129	4376.81	86895
130	4380.93	84749
131	4384.99	82523
132	4389.02	78990
133	4393.12	79166
134	4397.25	79672
135	4401.29	81246
136	4405.47	82668
137	4409.45	81459
138	4413.58	81365
139	4417.77	82123
140	4421.95	85280
