9.000000000000000000e+01 3.855809999999999945e+03 3.293000000000000000e+03
9.100000000000000000e+01 3.857639999999999873e+03 3.260000000000000000e+03
9.200000000000000000e+01 3.860429999999999836e+03 3.259000000000000000e+03
9.300000000000000000e+01 3.863500000000000000e+03 3.248000000000000000e+03
9.400000000000000000e+01 3.867309999999999945e+03 3.275000000000000000e+03
9.500000000000000000e+01 3.873119999999999891e+03 3.366000000000000000e+03
9.600000000000000000e+01 3.877119999999999891e+03 3.358000000000000000e+03
9.700000000000000000e+01 3.879500000000000000e+03 3.316000000000000000e+03
9.800000000000000000e+01 3.882070000000000164e+03 3.355000000000000000e+03
9.900000000000000000e+01 3.886639999999999873e+03 3.404000000000000000e+03
1.000000000000000000e+02 3.888809999999999945e+03 3.409000000000000000e+03
1.010000000000000000e+02 3.893989999999999782e+03 3.414000000000000000e+03
1.020000000000000000e+02 3.898690000000000055e+03 3.451000000000000000e+03
1.030000000000000000e+02 3.902679999999999836e+03 3.633000000000000000e+03
1.040000000000000000e+02 3.907380000000000109e+03 3.664000000000000000e+03
1.050000000000000000e+02 3.911630000000000109e+03 3.682000000000000000e+03
1.060000000000000000e+02 3.916000000000000000e+03 3.696000000000000000e+03
1.070000000000000000e+02 3.918309999999999945e+03 3.681000000000000000e+03
1.080000000000000000e+02 3.918000000000000000e+03 3.622000000000000000e+03
1.090000000000000000e+02 3.920949999999999818e+03 3.633000000000000000e+03
1.100000000000000000e+02 3.924630000000000109e+03 3.758000000000000000e+03
1.110000000000000000e+02 3.923130000000000109e+03 3.660000000000000000e+03
1.120000000000000000e+02 3.926179999999999836e+03 3.721000000000000000e+03
1.130000000000000000e+02 3.930070000000000164e+03 3.737000000000000000e+03
1.140000000000000000e+02 3.930000000000000000e+03 3.832000000000000000e+03
1.150000000000000000e+02 3.934000000000000000e+03 3.834000000000000000e+03
1.160000000000000000e+02 3.936820000000000164e+03 3.877000000000000000e+03
1.170000000000000000e+02 3.938199999999999818e+03 3.861000000000000000e+03
1.180000000000000000e+02 3.940250000000000000e+03 3.930000000000000000e+03
1.190000000000000000e+02 3.937190000000000055e+03 3.899000000000000000e+03
1.200000000000000000e+02 3.940190000000000055e+03 3.901000000000000000e+03
1.210000000000000000e+02 3.943500000000000000e+03 3.868000000000000000e+03
1.220000000000000000e+02 3.947809999999999945e+03 3.883000000000000000e+03
1.230000000000000000e+02 3.948440000000000055e+03 4.115000000000000000e+03
1.240000000000000000e+02 3.947250000000000000e+03 4.162000000000000000e+03
1.250000000000000000e+02 3.950559999999999945e+03 4.263000000000000000e+03
1.260000000000000000e+02 3.955440000000000055e+03 4.407000000000000000e+03
1.270000000000000000e+02 3.962010000000000218e+03 4.516000000000000000e+03
1.280000000000000000e+02 3.963309999999999945e+03 4.533000000000000000e+03
1.290000000000000000e+02 3.960369999999999891e+03 4.492000000000000000e+03
1.300000000000000000e+02 3.960619999999999891e+03 4.648000000000000000e+03
1.310000000000000000e+02 3.955250000000000000e+03 4.528000000000000000e+03
1.320000000000000000e+02 3.953250000000000000e+03 4.386000000000000000e+03
1.330000000000000000e+02 3.953050000000000182e+03 4.527000000000000000e+03
1.340000000000000000e+02 3.954429999999999836e+03 4.565000000000000000e+03
1.350000000000000000e+02 3.954760000000000218e+03 4.576000000000000000e+03
1.360000000000000000e+02 3.955809999999999945e+03 4.761000000000000000e+03
1.370000000000000000e+02 3.950250000000000000e+03 4.684000000000000000e+03
1.380000000000000000e+02 3.952739999999999782e+03 4.720000000000000000e+03
1.390000000000000000e+02 3.946820000000000164e+03 4.631000000000000000e+03
1.400000000000000000e+02 3.944130000000000109e+03 4.706000000000000000e+03
