2.500000000000000000e+01 1.548639999999999964e+04 3.220600000000000000e+04
2.600000000000000000e+01 1.751540000000000146e+04 2.729800000000000000e+04
2.700000000000000000e+01 1.956770000000000073e+04 2.521000000000000000e+04
2.800000000000000000e+01 2.176470000000000073e+04 2.744300000000000000e+04
2.900000000000000000e+01 2.381140000000000146e+04 2.581300000000000000e+04
3.000000000000000000e+01 2.596720000000000073e+04 2.138700000000000000e+04
3.100000000000000000e+01 2.830040000000000146e+04 9.725000000000000000e+03
3.200000000000000000e+01 3.093800000000000000e+04 9.195000000000000000e+03
3.300000000000000000e+01 3.309119999999999709e+04 2.649000000000000000e+03
3.400000000000000000e+01 3.559169999999999709e+04 5.332000000000000000e+03
3.500000000000000000e+01 3.835819999999999709e+04 1.635800000000000000e+04
3.600000000000000000e+01 4.159280000000000291e+04 3.608800000000000000e+04
3.700000000000000000e+01 4.376950000000000000e+04 3.213600000000000000e+04
3.800000000000000000e+01 4.634690000000000146e+04 3.499500000000000000e+04
3.900000000000000000e+01 4.871090000000000146e+04 3.792500000000000000e+04
4.000000000000000000e+01 5.152050000000000000e+04 3.882900000000000000e+04
4.100000000000000000e+01 5.383640000000000146e+04 3.748800000000000000e+04
4.200000000000000000e+01 5.630480000000000291e+04 3.544500000000000000e+04
4.300000000000000000e+01 5.905469999999999709e+04 4.255500000000000000e+04
4.400000000000000000e+01 6.217609999999999854e+04 4.655100000000000000e+04
4.500000000000000000e+01 6.466450000000000000e+04 3.911700000000000000e+04
4.600000000000000000e+01 6.725089999999999418e+04 3.775300000000000000e+04
4.700000000000000000e+01 6.995580000000000291e+04 4.130600000000000000e+04
4.800000000000000000e+01 7.260439999999999418e+04 4.183800000000000000e+04
4.900000000000000000e+01 7.535489999999999418e+04 3.645700000000000000e+04
5.000000000000000000e+01 7.803610000000000582e+04 3.426000000000000000e+04
5.100000000000000000e+01 8.063650000000000000e+04 3.504100000000000000e+04
5.200000000000000000e+01 8.353539999999999418e+04 4.276100000000000000e+04
5.300000000000000000e+01 8.588269999999999709e+04 3.353400000000000000e+04
5.400000000000000000e+01 8.829530000000000291e+04 3.060600000000000000e+04
5.500000000000000000e+01 9.087410000000000582e+04 3.178600000000000000e+04
