2.500000000000000000e+01 5.846000000000000000e+03 1.995000000000000000e+03
2.600000000000000000e+01 7.452000000000000000e+03 1.722000000000000000e+03
2.700000000000000000e+01 9.744000000000000000e+03 1.672000000000000000e+03
2.800000000000000000e+01 1.166400000000000000e+04 1.766000000000000000e+03
2.900000000000000000e+01 1.455000000000000000e+04 2.159000000000000000e+03
3.000000000000000000e+01 1.657200000000000000e+04 1.780000000000000000e+03
3.100000000000000000e+01 1.815000000000000000e+04 1.303000000000000000e+03
3.200000000000000000e+01 1.999600000000000000e+04 1.512000000000000000e+03
3.300000000000000000e+01 2.233400000000000000e+04 1.935000000000000000e+03
3.400000000000000000e+01 2.419200000000000000e+04 1.604000000000000000e+03
3.500000000000000000e+01 2.636600000000000000e+04 1.493000000000000000e+03
3.600000000000000000e+01 2.813400000000000000e+04 1.399000000000000000e+03
3.700000000000000000e+01 3.031400000000000000e+04 1.275000000000000000e+03
3.800000000000000000e+01 3.238400000000000000e+04 1.228000000000000000e+03
3.900000000000000000e+01 3.471600000000000000e+04 1.412000000000000000e+03
4.000000000000000000e+01 3.708600000000000000e+04 1.821000000000000000e+03
4.100000000000000000e+01 3.906600000000000000e+04 1.531000000000000000e+03
4.200000000000000000e+01 4.150000000000000000e+04 1.394000000000000000e+03
4.300000000000000000e+01 4.363800000000000000e+04 1.463000000000000000e+03
4.400000000000000000e+01 4.575000000000000000e+04 1.859000000000000000e+03
4.500000000000000000e+01 4.792600000000000000e+04 1.991000000000000000e+03
4.600000000000000000e+01 5.011600000000000000e+04 1.682000000000000000e+03
4.700000000000000000e+01 5.190200000000000000e+04 1.601000000000000000e+03
4.800000000000000000e+01 5.396200000000000000e+04 1.623000000000000000e+03
4.900000000000000000e+01 5.586200000000000000e+04 1.543000000000000000e+03
5.000000000000000000e+01 5.800800000000000000e+04 1.762000000000000000e+03
5.100000000000000000e+01 5.992400000000000000e+04 1.572000000000000000e+03
5.200000000000000000e+01 6.216400000000000000e+04 1.516000000000000000e+03
5.300000000000000000e+01 6.431200000000000000e+04 1.434000000000000000e+03
5.400000000000000000e+01 6.636200000000000000e+04 1.647000000000000000e+03
5.500000000000000000e+01 6.902000000000000000e+04 1.826000000000000000e+03
