0.000000000000000000e+00 4.049460000000000036e+03 5.844000000000000000e+03
1.000000000000000000e+00 4.054960000000000036e+03 5.845000000000000000e+03
2.000000000000000000e+00 4.059800000000000182e+03 5.838000000000000000e+03
3.000000000000000000e+00 4.064059999999999945e+03 5.828000000000000000e+03
4.000000000000000000e+00 4.068050000000000182e+03 5.813000000000000000e+03
5.000000000000000000e+00 4.071769999999999982e+03 5.794000000000000000e+03
6.000000000000000000e+00 4.075829999999999927e+03 5.838000000000000000e+03
7.000000000000000000e+00 4.079519999999999982e+03 5.841000000000000000e+03
8.000000000000000000e+00 4.083030000000000200e+03 5.846000000000000000e+03
9.000000000000000000e+00 4.086510000000000218e+03 5.857000000000000000e+03
1.000000000000000000e+01 4.089739999999999782e+03 5.869000000000000000e+03
1.100000000000000000e+01 4.093010000000000218e+03 5.895000000000000000e+03
1.200000000000000000e+01 4.096289999999999964e+03 5.889000000000000000e+03
1.300000000000000000e+01 4.099770000000000437e+03 5.893000000000000000e+03
1.400000000000000000e+01 4.103119999999999891e+03 5.891000000000000000e+03
1.500000000000000000e+01 4.106340000000000146e+03 5.891000000000000000e+03
1.600000000000000000e+01 4.109420000000000073e+03 5.886000000000000000e+03
1.700000000000000000e+01 4.112449999999999818e+03 5.879000000000000000e+03
1.800000000000000000e+01 4.115439999999999600e+03 5.880000000000000000e+03
1.900000000000000000e+01 4.118329999999999927e+03 5.880000000000000000e+03
2.000000000000000000e+01 4.121079999999999927e+03 5.845000000000000000e+03
2.100000000000000000e+01 4.124329999999999927e+03 5.823000000000000000e+03
2.200000000000000000e+01 4.127850000000000364e+03 5.825000000000000000e+03
2.300000000000000000e+01 4.131420000000000073e+03 5.841000000000000000e+03
2.400000000000000000e+01 4.134770000000000437e+03 5.823000000000000000e+03
2.500000000000000000e+01 4.138210000000000036e+03 5.836000000000000000e+03
2.600000000000000000e+01 4.141399999999999636e+03 5.800000000000000000e+03
2.700000000000000000e+01 4.144239999999999782e+03 5.786000000000000000e+03
2.800000000000000000e+01 4.147680000000000291e+03 5.819000000000000000e+03
2.900000000000000000e+01 4.151079999999999927e+03 5.817000000000000000e+03
3.000000000000000000e+01 4.153760000000000218e+03 5.798000000000000000e+03
3.100000000000000000e+01 4.156829999999999927e+03 5.767000000000000000e+03
3.200000000000000000e+01 4.159760000000000218e+03 5.771000000000000000e+03
3.300000000000000000e+01 4.162590000000000146e+03 5.796000000000000000e+03
3.400000000000000000e+01 4.166210000000000036e+03 5.865000000000000000e+03
3.500000000000000000e+01 4.170000000000000000e+03 5.882000000000000000e+03
3.600000000000000000e+01 4.173199999999999818e+03 5.893000000000000000e+03
3.700000000000000000e+01 4.176899999999999636e+03 5.911000000000000000e+03
3.800000000000000000e+01 4.180760000000000218e+03 5.886000000000000000e+03
3.900000000000000000e+01 4.184810000000000400e+03 5.917000000000000000e+03
4.000000000000000000e+01 4.187989999999999782e+03 5.911000000000000000e+03
4.100000000000000000e+01 4.191579999999999927e+03 5.963000000000000000e+03
4.200000000000000000e+01 4.194789999999999964e+03 5.972000000000000000e+03
4.300000000000000000e+01 4.198100000000000364e+03 5.959000000000000000e+03
4.400000000000000000e+01 4.201180000000000291e+03 5.947000000000000000e+03
4.500000000000000000e+01 4.204199999999999818e+03 5.943000000000000000e+03
4.600000000000000000e+01 4.207840000000000146e+03 5.990000000000000000e+03
4.700000000000000000e+01 4.211539999999999964e+03 6.036000000000000000e+03
4.800000000000000000e+01 4.215239999999999782e+03 6.093000000000000000e+03
4.900000000000000000e+01 4.218819999999999709e+03 6.143000000000000000e+03
5.000000000000000000e+01 4.222460000000000036e+03 6.145000000000000000e+03
