1.500000000000000000e+02	5.934810000000000400e+03	3.180000000000000000e+03
1.510000000000000000e+02	5.938960000000000036e+03	2.955000000000000000e+03
1.520000000000000000e+02	5.948279999999999745e+03	3.171000000000000000e+03
1.530000000000000000e+02	5.954250000000000000e+03	3.104000000000000000e+03
1.540000000000000000e+02	5.965350000000000364e+03	3.235000000000000000e+03
1.550000000000000000e+02	5.969659999999999854e+03	3.031000000000000000e+03
1.560000000000000000e+02	5.978619999999999891e+03	3.022000000000000000e+03
1.570000000000000000e+02	5.984340000000000146e+03	2.829000000000000000e+03
1.580000000000000000e+02	5.995560000000000400e+03	3.038000000000000000e+03
1.590000000000000000e+02	5.990149999999999636e+03	3.163000000000000000e+03
1.600000000000000000e+02	5.995460000000000036e+03	3.183000000000000000e+03
1.610000000000000000e+02	5.999470000000000255e+03	3.263000000000000000e+03
1.620000000000000000e+02	6.008180000000000291e+03	3.798000000000000000e+03
1.630000000000000000e+02	6.011899999999999636e+03	4.057000000000000000e+03
1.640000000000000000e+02	6.015289999999999964e+03	4.695000000000000000e+03
1.650000000000000000e+02	6.017939999999999600e+03	4.718000000000000000e+03
1.660000000000000000e+02	6.014560000000000400e+03	4.318000000000000000e+03
1.670000000000000000e+02	6.023470000000000255e+03	4.423000000000000000e+03
1.680000000000000000e+02	6.007560000000000400e+03	3.696000000000000000e+03
1.690000000000000000e+02	6.005220000000000255e+03	3.559000000000000000e+03
1.700000000000000000e+02	6.014840000000000146e+03	3.481000000000000000e+03
1.710000000000000000e+02	6.029409999999999854e+03	3.567000000000000000e+03
1.720000000000000000e+02	6.024850000000000364e+03	3.829000000000000000e+03
1.730000000000000000e+02	6.033319999999999709e+03	4.240000000000000000e+03
1.740000000000000000e+02	6.028899999999999636e+03	3.631000000000000000e+03
1.750000000000000000e+02	6.037689999999999600e+03	4.260000000000000000e+03
1.760000000000000000e+02	6.047319999999999709e+03	5.600000000000000000e+03
1.770000000000000000e+02	6.057069999999999709e+03	5.482000000000000000e+03
1.780000000000000000e+02	6.069569999999999709e+03	6.374000000000000000e+03
1.790000000000000000e+02	6.046619999999999891e+03	5.548000000000000000e+03
1.800000000000000000e+02	6.056810000000000400e+03	6.362000000000000000e+03
