75	3586.36	33344
76	3597.32	33269
77	3608.27	33132
78	3619.28	32961
79	3630.31	32623
80	3641.32	32411
81	3652.44	32736
82	3663.52	32471
83	3674.58	32997
84	3685.57	32498
85	3696.63	32504
86	3707.7	32870
87	3718.84	32949
88	3729.98	32887
89	3741.11	33276
90	3752.18	32638
91	3763.33	32517
92	3774.54	32419
93	3785.7	33106
94	3796.89	32922
95	3808.15	33012
96	3819.49	33540
97	3830.8	33458
98	3842.04	32899
99	3853.33	33050
100	3864.55	32340
101	3875.73	32477
102	3886.96	32265
103	3898.19	32380
104	3909.49	32517
105	3920.72	32001
