1.500000000000000000e+02	4.617919999999999732e+02	4.792700000000000000e+04
1.510000000000000000e+02	4.732520000000000095e+02	5.182500000000000000e+04
1.520000000000000000e+02	4.843740000000000236e+02	4.923300000000000000e+04
1.530000000000000000e+02	4.953890000000000100e+02	5.059400000000000000e+04
1.540000000000000000e+02	5.059499999999999886e+02	4.776700000000000000e+04
1.550000000000000000e+02	5.166299999999999955e+02	4.523800000000000000e+04
1.560000000000000000e+02	5.279120000000000346e+02	4.564900000000000000e+04
1.570000000000000000e+02	5.387169999999999845e+02	4.576600000000000000e+04
1.580000000000000000e+02	5.494600000000000364e+02	4.453400000000000000e+04
1.590000000000000000e+02	5.599909999999999854e+02	4.518700000000000000e+04
1.600000000000000000e+02	5.700030000000000427e+02	4.170800000000000000e+04
1.610000000000000000e+02	5.804679999999999609e+02	4.213500000000000000e+04
1.620000000000000000e+02	5.908819999999999482e+02	4.155100000000000000e+04
1.630000000000000000e+02	6.007899999999999636e+02	3.906800000000000000e+04
1.640000000000000000e+02	6.108179999999999836e+02	4.418000000000000000e+04
1.650000000000000000e+02	6.207569999999999482e+02	4.299700000000000000e+04
1.660000000000000000e+02	6.303490000000000464e+02	3.751300000000000000e+04
1.670000000000000000e+02	6.402329999999999472e+02	4.131700000000000000e+04
1.680000000000000000e+02	6.507469999999999573e+02	3.997300000000000000e+04
1.690000000000000000e+02	6.603189999999999600e+02	4.045400000000000000e+04
1.700000000000000000e+02	6.706870000000000118e+02	4.119000000000000000e+04
1.710000000000000000e+02	6.791269999999999527e+02	3.200100000000000000e+04
1.720000000000000000e+02	6.891900000000000546e+02	4.271900000000000000e+04
1.730000000000000000e+02	6.998300000000000409e+02	4.345700000000000000e+04
1.740000000000000000e+02	7.083060000000000400e+02	4.051500000000000000e+04
1.750000000000000000e+02	7.179640000000000555e+02	4.785500000000000000e+04
1.760000000000000000e+02	7.266200000000000045e+02	4.928300000000000000e+04
1.770000000000000000e+02	7.363060000000000400e+02	5.438500000000000000e+04
1.780000000000000000e+02	7.462709999999999582e+02	7.941100000000000000e+04
1.790000000000000000e+02	7.543859999999999673e+02	7.829300000000000000e+04
1.800000000000000000e+02	7.631050000000000182e+02	7.632200000000000000e+04
