1.000000000000000000e+02 1.076279999999999927e+04 3.567000000000000000e+03
1.010000000000000000e+02 1.426079999999999927e+04 5.139000000000000000e+03
1.020000000000000000e+02 1.781550000000000000e+04 5.438000000000000000e+03
1.030000000000000000e+02 2.107450000000000000e+04 4.790000000000000000e+03
1.040000000000000000e+02 2.483670000000000073e+04 7.941000000000000000e+03
1.050000000000000000e+02 2.899970000000000073e+04 9.479000000000000000e+03
1.060000000000000000e+02 3.260300000000000000e+04 1.156600000000000000e+04
1.070000000000000000e+02 3.629190000000000146e+04 1.430600000000000000e+04
1.080000000000000000e+02 4.006290000000000146e+04 1.702600000000000000e+04
1.090000000000000000e+02 4.359269999999999709e+04 2.080100000000000000e+04
1.100000000000000000e+02 4.718040000000000146e+04 2.243600000000000000e+04
1.110000000000000000e+02 5.091340000000000146e+04 2.375400000000000000e+04
1.120000000000000000e+02 5.383440000000000146e+04 2.294000000000000000e+04
1.130000000000000000e+02 5.772630000000000291e+04 2.603900000000000000e+04
1.140000000000000000e+02 6.116269999999999709e+04 2.774900000000000000e+04
1.150000000000000000e+02 6.440259999999999854e+04 2.605600000000000000e+04
1.160000000000000000e+02 6.792639999999999418e+04 2.675100000000000000e+04
1.170000000000000000e+02 7.102760000000000582e+04 2.785200000000000000e+04
1.180000000000000000e+02 7.446539999999999418e+04 3.068900000000000000e+04
1.190000000000000000e+02 7.819189999999999418e+04 3.385000000000000000e+04
1.200000000000000000e+02 8.127739999999999418e+04 3.266600000000000000e+04
1.210000000000000000e+02 8.395560000000000582e+04 2.782000000000000000e+04
1.220000000000000000e+02 8.768289999999999418e+04 3.064800000000000000e+04
1.230000000000000000e+02 9.103139999999999418e+04 3.217400000000000000e+04
1.240000000000000000e+02 9.475610000000000582e+04 3.313800000000000000e+04
1.250000000000000000e+02 9.782089999999999418e+04 3.303400000000000000e+04
1.260000000000000000e+02 1.009860000000000000e+05 3.347900000000000000e+04
1.270000000000000000e+02 1.041900000000000000e+05 3.424500000000000000e+04
1.280000000000000000e+02 1.074930000000000000e+05 3.488100000000000000e+04
1.290000000000000000e+02 1.108250000000000000e+05 3.451800000000000000e+04
1.300000000000000000e+02 1.135910000000000000e+05 3.193100000000000000e+04
