1.500000000000000000e+02	2.108070000000000073e+04	5.431000000000000000e+03
1.510000000000000000e+02	2.109079999999999927e+04	5.416000000000000000e+03
1.520000000000000000e+02	2.110090000000000146e+04	5.295000000000000000e+03
1.530000000000000000e+02	2.110420000000000073e+04	4.807000000000000000e+03
1.540000000000000000e+02	2.111470000000000073e+04	4.810000000000000000e+03
1.550000000000000000e+02	2.112409999999999854e+04	4.494000000000000000e+03
1.560000000000000000e+02	2.112379999999999927e+04	4.168000000000000000e+03
1.570000000000000000e+02	2.113350000000000000e+04	4.108000000000000000e+03
1.580000000000000000e+02	2.114379999999999927e+04	4.202000000000000000e+03
1.590000000000000000e+02	2.115390000000000146e+04	4.093000000000000000e+03
1.600000000000000000e+02	2.116040000000000146e+04	4.001000000000000000e+03
1.610000000000000000e+02	2.116690000000000146e+04	5.121000000000000000e+03
1.620000000000000000e+02	2.117950000000000000e+04	5.445000000000000000e+03
1.630000000000000000e+02	2.118929999999999927e+04	6.341000000000000000e+03
1.640000000000000000e+02	2.119750000000000000e+04	6.188000000000000000e+03
1.650000000000000000e+02	2.120220000000000073e+04	6.843000000000000000e+03
1.660000000000000000e+02	2.121500000000000000e+04	8.075000000000000000e+03
1.670000000000000000e+02	2.122040000000000146e+04	9.336000000000000000e+03
1.680000000000000000e+02	2.122209999999999854e+04	8.975000000000000000e+03
1.690000000000000000e+02	2.122209999999999854e+04	8.989000000000000000e+03
1.700000000000000000e+02	2.123440000000000146e+04	9.873000000000000000e+03
1.710000000000000000e+02	2.124690000000000146e+04	1.041700000000000000e+04
1.720000000000000000e+02	2.125450000000000000e+04	1.064300000000000000e+04
1.730000000000000000e+02	2.126550000000000000e+04	1.116800000000000000e+04
1.740000000000000000e+02	2.125900000000000000e+04	1.074500000000000000e+04
1.750000000000000000e+02	2.127020000000000073e+04	1.098700000000000000e+04
1.760000000000000000e+02	2.128209999999999854e+04	1.101900000000000000e+04
1.770000000000000000e+02	2.129440000000000146e+04	1.189600000000000000e+04
1.780000000000000000e+02	2.130800000000000000e+04	1.262500000000000000e+04
1.790000000000000000e+02	2.129950000000000000e+04	1.194300000000000000e+04
1.800000000000000000e+02	2.130090000000000146e+04	1.207100000000000000e+04
